policy,modulus_profile,d,rank,coeff_linf_bound,max_width,scalar_n,search_cap,hit_cap,profile,target_bits,max_adps16_quantum_rop_log2,next_adps16_quantum_rop_log2,max_beta,max_zeta,next_beta,next_zeta,cutoff_kind
Quantum128BitADPS16,q31,512,6,3,6400000000000,3072,6400000000000,true,local-minimum+proven-pruned-certification,128.0,607.380000000000,,2292,0,,,AtLeast
Quantum128BitADPS16,q31,512,7,3,6400000000000,3584,6400000000000,true,local-minimum+proven-pruned-certification,128.0,735.905000000000,,2777,0,,,AtLeast
Quantum128BitADPS16,q31,512,8,3,6400000000000,4096,6400000000000,true,local-minimum+proven-pruned-certification,128.0,867.610000000000,,3274,0,,,AtLeast
Quantum128BitADPS16,q31,512,9,3,6400000000000,4608,6400000000000,true,local-minimum+proven-pruned-certification,128.0,1002.495000000000,,3783,0,,,AtLeast
Quantum128BitADPS16,q31,512,10,3,6400000000000,5120,6400000000000,true,local-minimum+proven-pruned-certification,128.0,1140.030000000000,,4302,0,,,AtLeast
Quantum128BitADPS16,q31,512,11,3,6400000000000,5632,6400000000000,true,local-minimum+proven-pruned-certification,128.0,1279.950000000000,,4830,0,,,AtLeast
Quantum128BitADPS16,q31,512,12,3,6400000000000,6144,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:259974.755966841069,,4934,3276799999984842,,,AtLeast
Quantum128BitADPS16,q31,512,13,3,6400000000000,6656,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:286312.407517400221,,4934,3276799999984223,,,AtLeast
Quantum128BitADPS16,q31,512,14,3,6400000000000,7168,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:312844.807635207428,,4934,3276799999983627,,,AtLeast
Quantum128BitADPS16,q31,512,15,3,6400000000000,7680,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:339525.520567445317,,4934,3276799999983053,,,AtLeast
Quantum128BitADPS16,q31,512,16,3,6400000000000,8192,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:366374.638947649975,,4934,3276799999982497,,,AtLeast
Quantum128BitADPS16,q31,512,17,3,6400000000000,8704,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:393365.133826131991,,4934,3276799999981958,,,AtLeast
Quantum128BitADPS16,q31,512,18,3,6400000000000,9216,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:420474.822417187039,,4934,3276799999981435,,,AtLeast
Quantum128BitADPS16,q31,512,19,3,6400000000000,9728,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:447708.855371382146,,4934,3276799999980926,,,AtLeast
Quantum128BitADPS16,q31,512,20,3,6400000000000,10240,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:475032.884415823093,,4934,3276799999980431,,,AtLeast
Quantum128BitADPS16,q31,1024,1,3,6400000000000,1024,6400000000000,true,local-minimum+proven-pruned-certification,128.0,136.475000000000,,515,0,,,AtLeast
Quantum128BitADPS16,q31,1024,2,3,6400000000000,2048,6400000000000,true,local-minimum+proven-pruned-certification,128.0,345.030000000000,,1302,0,,,AtLeast
Quantum128BitADPS16,q31,1024,3,3,6400000000000,3072,6400000000000,true,local-minimum+proven-pruned-certification,128.0,577.965000000000,,2181,0,,,AtLeast
Quantum128BitADPS16,q31,1024,4,3,6400000000000,4096,6400000000000,true,local-minimum+proven-pruned-certification,128.0,826.535000000000,,3119,0,,,AtLeast
Quantum128BitADPS16,q31,1024,5,3,6400000000000,5120,6400000000000,true,local-minimum+proven-pruned-certification,128.0,1086.765000000000,,4101,0,,,AtLeast
Quantum128BitADPS16,q31,1024,6,3,6400000000000,6144,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:259974.755966841069,,4934,6553599999984842,,,AtLeast
Quantum128BitADPS16,q31,1024,7,3,6400000000000,7168,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:312844.807635207428,,4934,6553599999983627,,,AtLeast
Quantum128BitADPS16,q31,1024,8,3,6400000000000,8192,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:366374.638947649975,,4934,6553599999982497,,,AtLeast
Quantum128BitADPS16,q31,1024,9,3,6400000000000,9216,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:420474.822417187039,,4934,6553599999981435,,,AtLeast
Quantum128BitADPS16,q31,1024,10,3,6400000000000,10240,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:475032.884415823093,,4934,6553599999980431,,,AtLeast
Quantum128BitADPS16,q31,1024,11,3,6400000000000,11264,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:530018.672710840590,,4934,6553599999979475,,,AtLeast
Quantum128BitADPS16,q31,1024,12,3,6400000000000,12288,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:585316.783725781017,,4934,6553599999978563,,,AtLeast
Quantum128BitADPS16,q31,1024,13,3,6400000000000,13312,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:640956.928470489802,,4934,6553599999977687,,,AtLeast
Quantum128BitADPS16,q31,1024,14,3,6400000000000,14336,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:696845.136578871636,,4934,6553599999976845,,,AtLeast
Quantum128BitADPS16,q31,1024,15,3,6400000000000,15360,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:752995.997314554988,,4934,6553599999976032,,,AtLeast
Quantum128BitADPS16,q31,1024,16,3,6400000000000,16384,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:809359.051676224684,,4934,6553599999975246,,,AtLeast
Quantum128BitADPS16,q31,1024,17,3,6400000000000,17408,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:865930.844263189472,,4934,6553599999974484,,,AtLeast
Quantum128BitADPS16,q31,1024,18,3,6400000000000,18432,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:922656.918529712129,,4934,6553599999973745,,,AtLeast
Quantum128BitADPS16,q31,1024,19,3,6400000000000,19456,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:979596.919498304254,,4934,6553599999973025,,,AtLeast
Quantum128BitADPS16,q31,1024,20,3,6400000000000,20480,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:1036680.111000849982,,4933,6553599999972327,,,AtLeast
Quantum128BitADPS16,q31,64,1,7,7,64,6400000000000,false,local-minimum+proven-pruned-certification,128.0,212.596445137338,125.610000000000,448,0,474,0,Exact
Quantum128BitADPS16,q31,64,2,7,1088,128,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q31,64,3,7,27419,192,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q31,64,4,7,370498,256,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q31,64,5,7,3505035,320,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q31,64,6,7,26069470,384,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q31,64,7,7,162478244,448,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q31,64,8,7,882896195,512,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q31,64,9,7,4296141168,576,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q31,64,10,7,19079313606,640,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q31,64,11,7,78431890861,704,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q31,64,12,7,301694484391,768,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q31,64,13,7,1095174611991,832,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q31,64,14,7,3777545231343,896,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q31,64,15,7,6400000000000,960,6400000000000,true,local-minimum+proven-pruned-certification,128.0,135.150000000000,,510,0,,,AtLeast
Quantum128BitADPS16,q31,64,16,7,6400000000000,1024,6400000000000,true,local-minimum+proven-pruned-certification,128.0,147.870000000000,,558,0,,,AtLeast
Quantum128BitADPS16,q31,64,17,7,6400000000000,1088,6400000000000,true,local-minimum+proven-pruned-certification,128.0,160.855000000000,,607,0,,,AtLeast
Quantum128BitADPS16,q31,64,18,7,6400000000000,1152,6400000000000,true,local-minimum+proven-pruned-certification,128.0,173.840000000000,,656,0,,,AtLeast
Quantum128BitADPS16,q31,64,19,7,6400000000000,1216,6400000000000,true,local-minimum+proven-pruned-certification,128.0,187.090000000000,,706,0,,,AtLeast
Quantum128BitADPS16,q31,64,20,7,6400000000000,1280,6400000000000,true,local-minimum+proven-pruned-certification,128.0,200.605000000000,,757,0,,,AtLeast
Quantum128BitADPS16,q31,128,1,7,544,128,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q31,128,2,7,185249,256,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q31,128,3,7,13034735,384,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q31,128,4,7,441448097,512,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q31,128,5,7,9539656803,640,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q31,128,6,7,150847242195,768,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q31,128,7,7,1888772615671,896,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q31,128,8,7,6400000000000,1024,6400000000000,true,local-minimum+proven-pruned-certification,128.0,139.920000000000,,528,0,,,AtLeast
Quantum128BitADPS16,q31,128,9,7,6400000000000,1152,6400000000000,true,local-minimum+proven-pruned-certification,128.0,164.565000000000,,621,0,,,AtLeast
Quantum128BitADPS16,q31,128,10,7,6400000000000,1280,6400000000000,true,local-minimum+proven-pruned-certification,128.0,190.005000000000,,717,0,,,AtLeast
Quantum128BitADPS16,q31,128,11,7,6400000000000,1408,6400000000000,true,local-minimum+proven-pruned-certification,128.0,215.975000000000,,815,0,,,AtLeast
Quantum128BitADPS16,q31,128,12,7,6400000000000,1536,6400000000000,true,local-minimum+proven-pruned-certification,128.0,242.475000000000,,915,0,,,AtLeast
Quantum128BitADPS16,q31,128,13,7,6400000000000,1664,6400000000000,true,local-minimum+proven-pruned-certification,128.0,269.505000000000,,1017,0,,,AtLeast
Quantum128BitADPS16,q31,128,14,7,6400000000000,1792,6400000000000,true,local-minimum+proven-pruned-certification,128.0,297.065000000000,,1121,0,,,AtLeast
Quantum128BitADPS16,q31,128,15,7,6400000000000,1920,6400000000000,true,local-minimum+proven-pruned-certification,128.0,324.890000000000,,1226,0,,,AtLeast
Quantum128BitADPS16,q31,128,16,7,6400000000000,2048,6400000000000,true,local-minimum+proven-pruned-certification,128.0,353.245000000000,,1333,0,,,AtLeast
Quantum128BitADPS16,q31,128,17,7,6400000000000,2176,6400000000000,true,local-minimum+proven-pruned-certification,128.0,381.865000000000,,1441,0,,,AtLeast
Quantum128BitADPS16,q31,128,18,7,6400000000000,2304,6400000000000,true,local-minimum+proven-pruned-certification,128.0,411.015000000000,,1551,0,,,AtLeast
Quantum128BitADPS16,q31,128,19,7,6400000000000,2432,6400000000000,true,local-minimum+proven-pruned-certification,128.0,440.430000000000,,1662,0,,,AtLeast
Quantum128BitADPS16,q31,128,20,7,6400000000000,2560,6400000000000,true,local-minimum+proven-pruned-certification,128.0,469.845000000000,,1773,0,,,AtLeast
Quantum128BitADPS16,q31,256,1,7,92624,256,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q31,256,2,7,220724048,512,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q31,256,3,7,75423621097,768,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q31,256,4,7,6400000000000,1024,6400000000000,true,local-minimum+proven-pruned-certification,128.0,132.500000000000,,500,0,,,AtLeast
Quantum128BitADPS16,q31,256,5,7,6400000000000,1280,6400000000000,true,local-minimum+proven-pruned-certification,128.0,180.200000000000,,680,0,,,AtLeast
Quantum128BitADPS16,q31,256,6,7,6400000000000,1536,6400000000000,true,local-minimum+proven-pruned-certification,128.0,230.285000000000,,869,0,,,AtLeast
Quantum128BitADPS16,q31,256,7,7,6400000000000,1792,6400000000000,true,local-minimum+proven-pruned-certification,128.0,282.225000000000,,1065,0,,,AtLeast
Quantum128BitADPS16,q31,256,8,7,6400000000000,2048,6400000000000,true,local-minimum+proven-pruned-certification,128.0,336.020000000000,,1268,0,,,AtLeast
Quantum128BitADPS16,q31,256,9,7,6400000000000,2304,6400000000000,true,local-minimum+proven-pruned-certification,128.0,390.875000000000,,1475,0,,,AtLeast
Quantum128BitADPS16,q31,256,10,7,6400000000000,2560,6400000000000,true,local-minimum+proven-pruned-certification,128.0,447.320000000000,,1688,0,,,AtLeast
Quantum128BitADPS16,q31,256,11,7,6400000000000,2816,6400000000000,true,local-minimum+proven-pruned-certification,128.0,504.825000000000,,1905,0,,,AtLeast
Quantum128BitADPS16,q31,256,12,7,6400000000000,3072,6400000000000,true,local-minimum+proven-pruned-certification,128.0,563.125000000000,,2125,0,,,AtLeast
Quantum128BitADPS16,q31,256,13,7,6400000000000,3328,6400000000000,true,local-minimum+proven-pruned-certification,128.0,622.485000000000,,2349,0,,,AtLeast
Quantum128BitADPS16,q31,256,14,7,6400000000000,3584,6400000000000,true,local-minimum+proven-pruned-certification,128.0,682.905000000000,,2577,0,,,AtLeast
Quantum128BitADPS16,q31,256,15,7,6400000000000,3840,6400000000000,true,local-minimum+proven-pruned-certification,128.0,743.855000000000,,2807,0,,,AtLeast
Quantum128BitADPS16,q31,256,16,7,6400000000000,4096,6400000000000,true,local-minimum+proven-pruned-certification,128.0,805.600000000000,,3040,0,,,AtLeast
Quantum128BitADPS16,q31,256,17,7,6400000000000,4352,6400000000000,true,local-minimum+proven-pruned-certification,128.0,868.140000000000,,3276,0,,,AtLeast
Quantum128BitADPS16,q31,256,18,7,6400000000000,4608,6400000000000,true,local-minimum+proven-pruned-certification,128.0,931.475000000000,,3515,0,,,AtLeast
Quantum128BitADPS16,q31,256,19,7,6400000000000,4864,6400000000000,true,local-minimum+proven-pruned-certification,128.0,995.075000000000,,3755,0,,,AtLeast
Quantum128BitADPS16,q31,256,20,7,6400000000000,5120,6400000000000,true,local-minimum+proven-pruned-certification,128.0,1059.470000000000,,3998,0,,,AtLeast
Quantum128BitADPS16,q31,512,1,7,110362024,512,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q31,512,2,7,4923679600233,1024,6400000000000,false,local-minimum+proven-pruned-certification,128.0,128.260000000000,127.995000000000,484,0,483,0,Exact
Quantum128BitADPS16,q31,512,3,7,6400000000000,1536,6400000000000,true,local-minimum+proven-pruned-certification,128.0,218.890000000000,,826,0,,,AtLeast
Quantum128BitADPS16,q31,512,4,7,6400000000000,2048,6400000000000,true,local-minimum+proven-pruned-certification,128.0,319.590000000000,,1206,0,,,AtLeast
Quantum128BitADPS16,q31,512,5,7,6400000000000,2560,6400000000000,true,local-minimum+proven-pruned-certification,128.0,426.120000000000,,1608,0,,,AtLeast
Quantum128BitADPS16,q31,512,6,7,6400000000000,3072,6400000000000,true,local-minimum+proven-pruned-certification,128.0,536.890000000000,,2026,0,,,AtLeast
Quantum128BitADPS16,q31,512,7,7,6400000000000,3584,6400000000000,true,local-minimum+proven-pruned-certification,128.0,651.105000000000,,2457,0,,,AtLeast
Quantum128BitADPS16,q31,512,8,7,6400000000000,4096,6400000000000,true,local-minimum+proven-pruned-certification,128.0,768.500000000000,,2900,0,,,AtLeast
Quantum128BitADPS16,q31,512,9,7,6400000000000,4608,6400000000000,true,local-minimum+proven-pruned-certification,128.0,888.810000000000,,3354,0,,,AtLeast
Quantum128BitADPS16,q31,512,10,7,6400000000000,5120,6400000000000,true,local-minimum+proven-pruned-certification,128.0,1011.240000000000,,3816,0,,,AtLeast
Quantum128BitADPS16,q31,512,11,7,6400000000000,5632,6400000000000,true,local-minimum+proven-pruned-certification,128.0,1135.790000000000,,4286,0,,,AtLeast
Quantum128BitADPS16,q31,512,12,7,6400000000000,6144,6400000000000,true,local-minimum+proven-pruned-certification,128.0,1262.460000000000,,4764,0,,,AtLeast
Quantum128BitADPS16,q31,512,13,7,6400000000000,6656,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:267026.722286297125,,4934,3276799999984223,,,AtLeast
Quantum128BitADPS16,q31,512,14,7,6400000000000,7168,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:292830.576520754024,,4934,3276799999983627,,,AtLeast
Quantum128BitADPS16,q31,512,15,7,6400000000000,7680,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:318809.636203087342,,4934,3276799999983053,,,AtLeast
Quantum128BitADPS16,q31,512,16,7,6400000000000,8192,6400000000000,true,local-minimum+proven-pruned-certification,128.0,above-target:344979.104397007381,,4934,3276799999982497,,,AtLeast
