policy,modulus_profile,ring_dimension,module_rank,coeff_linf_bound,scalar_n,accepted_m,immediate_rejected_m,cutoff_kind,certificate_domain,search_cap,hit_cap,discovery_profile
Quantum128BitADPS16,Q32Offset99,128,11,262143,1408,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,12,262143,1536,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,13,262143,1664,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,14,262143,1792,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,15,262143,1920,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,16,262143,2048,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,17,262143,2176,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,18,262143,2304,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,19,262143,2432,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,20,262143,2560,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,1,524287,128,128,129,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,2,524287,256,384,385,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,3,524287,384,512,513,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,4,524287,512,768,769,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,5,524287,640,1152,1153,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,6,524287,768,1664,1665,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,7,524287,896,9856,9857,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,8,524287,1024,169600,169601,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,9,524287,1152,2017408,2017409,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,10,524287,1280,19450112,19450113,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,11,524287,1408,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,12,524287,1536,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,13,524287,1664,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,14,524287,1792,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,15,524287,1920,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,16,524287,2048,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,17,524287,2176,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,18,524287,2304,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,19,524287,2432,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,20,524287,2560,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,1,1048575,128,128,129,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,2,1048575,256,256,257,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,3,1048575,384,512,513,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,4,1048575,512,768,769,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,5,1048575,640,1024,1025,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,6,1048575,768,1408,1409,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,7,1048575,896,2048,2049,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,8,1048575,1024,31872,31873,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,9,1048575,1152,416640,416641,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,10,1048575,1280,4198912,4198913,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,11,1048575,1408,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,12,1048575,1536,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,13,1048575,1664,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,14,1048575,1792,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,15,1048575,1920,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,16,1048575,2048,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,17,1048575,2176,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,18,1048575,2304,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,19,1048575,2432,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,20,1048575,2560,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,1,2097151,128,128,129,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,2,2097151,256,256,257,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,3,2097151,384,512,513,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,4,2097151,512,768,769,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,5,2097151,640,1024,1025,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,6,2097151,768,1280,1281,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,7,2097151,896,1664,1665,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,8,2097151,1024,5120,5121,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,9,2097151,1152,81792,81793,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,10,2097151,1280,882048,882049,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,11,2097151,1408,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,12,2097151,1536,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,13,2097151,1664,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,14,2097151,1792,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,15,2097151,1920,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,16,2097151,2048,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,17,2097151,2176,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,18,2097151,2304,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,19,2097151,2432,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,20,2097151,2560,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,1,4194303,128,128,129,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,2,4194303,256,256,257,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,3,4194303,384,512,513,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,4,4194303,512,640,641,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,5,4194303,640,896,897,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,6,4194303,768,1152,1153,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,7,4194303,896,1536,1537,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,8,4194303,1024,2048,2049,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,9,4194303,1152,14592,14593,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,10,4194303,1280,177920,177921,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,11,4194303,1408,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,12,4194303,1536,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,13,4194303,1664,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,14,4194303,1792,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,15,4194303,1920,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,16,4194303,2048,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,17,4194303,2176,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,18,4194303,2304,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,19,4194303,2432,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,20,4194303,2560,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,1,8388607,128,128,129,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,2,8388607,256,256,257,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,3,8388607,384,384,385,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,4,8388607,512,640,641,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,5,8388607,640,896,897,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,6,8388607,768,1152,1153,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,7,8388607,896,1408,1409,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,8,8388607,1024,1792,1793,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,9,8388607,1152,2432,2433,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,10,8388607,1280,33536,33537,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,11,8388607,1408,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,12,8388607,1536,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,13,8388607,1664,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,14,8388607,1792,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,15,8388607,1920,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,16,8388607,2048,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,17,8388607,2176,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,18,8388607,2304,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,19,8388607,2432,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,20,8388607,2560,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,1,16777215,128,128,129,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,2,16777215,256,256,257,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,3,16777215,384,384,385,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,4,16777215,512,640,641,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,5,16777215,640,768,769,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,6,16777215,768,1024,1025,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,7,16777215,896,1280,1281,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,8,16777215,1024,1536,1537,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,9,16777215,1152,2048,2049,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,10,16777215,1280,5504,5505,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,11,16777215,1408,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,12,16777215,1536,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,13,16777215,1664,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,14,16777215,1792,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,15,16777215,1920,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,16,16777215,2048,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,17,16777215,2176,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,18,16777215,2304,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,19,16777215,2432,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,20,16777215,2560,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,1,33554431,128,128,129,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,2,33554431,256,256,257,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,3,33554431,384,384,385,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,4,33554431,512,640,641,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,5,33554431,640,768,769,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,6,33554431,768,1024,1025,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,7,33554431,896,1152,1153,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,8,33554431,1024,1408,1409,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,9,33554431,1152,1792,1793,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,10,33554431,1280,2304,2305,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,11,33554431,1408,11648,11649,Exact,exhaustive-beta-zeta,50000000000,false,local-minimum
Quantum128BitADPS16,Q32Offset99,128,12,33554431,1536,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,13,33554431,1664,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,14,33554431,1792,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,15,33554431,1920,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,16,33554431,2048,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,17,33554431,2176,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,18,33554431,2304,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
Quantum128BitADPS16,Q32Offset99,128,19,33554431,2432,6400000000000,6400000000000,AtLeast,exhaustive-beta-zeta,50000000000,true,local-minimum
