baseline,machine_config,library,field,ext_degree,basis,op,workload,vectorization,arch,simd,width,unit,ns_per_op_or_lane,lower,upper,family,label,group,bench_id
avx2,amd-ryzen-9950x-avx2,plonky3,koala_bear,4,,mul_self,latency_chain,scalar,x86_64,avx2,8,ns/op,8.169,8.167,8.170,ext4,p3_koala_bear_ext4,field_arith_ext4_latency_chain_p3_koala_bear_ext4_w8,scalar_mul_self_chain_512_ns_per_op
avx2,amd-ryzen-9950x-avx2,plonky3,koala_bear,4,,neg,latency_chain,packed,x86_64,avx2,8,ns/lane,0.137,0.137,0.137,ext4,p3_koala_bear_ext4,field_arith_ext4_latency_chain_p3_koala_bear_ext4_w8,packed_neg_chain_512x8_ns_lane
avx2,amd-ryzen-9950x-avx2,plonky3,koala_bear,4,,neg,latency_chain,scalar,x86_64,avx2,8,ns/op,0.872,0.871,0.872,ext4,p3_koala_bear_ext4,field_arith_ext4_latency_chain_p3_koala_bear_ext4_w8,scalar_neg_chain_512_ns_per_op
avx2,amd-ryzen-9950x-avx2,plonky3,koala_bear,4,,square,latency_chain,packed,x86_64,avx2,8,ns/lane,1.413,1.412,1.413,ext4,p3_koala_bear_ext4,field_arith_ext4_latency_chain_p3_koala_bear_ext4_w8,packed_square_chain_512x8_ns_lane
avx2,amd-ryzen-9950x-avx2,plonky3,koala_bear,4,,square,latency_chain,scalar,x86_64,avx2,8,ns/op,4.558,4.558,4.558,ext4,p3_koala_bear_ext4,field_arith_ext4_latency_chain_p3_koala_bear_ext4_w8,scalar_square_chain_512_ns_per_op
avx2,amd-ryzen-9950x-avx2,plonky3,koala_bear,4,,square,throughput_stream,packed,x86_64,avx2,8,ns/lane,1.174,1.174,1.174,ext4,p3_koala_bear_ext4,field_arith_ext4_throughput_stream_p3_koala_bear_ext4_w8,packed_square_stream_8x8x128_ns_lane
avx2,amd-ryzen-9950x-avx2,plonky3,koala_bear,4,,square,throughput_stream,scalar,x86_64,avx2,8,ns/op,2.349,2.349,2.349,ext4,p3_koala_bear_ext4,field_arith_ext4_throughput_stream_p3_koala_bear_ext4_w8,scalar_square_stream_8x128_ns_per_op
avx2,amd-ryzen-9950x-avx2,plonky3,koala_bear,4,,sub,latency_chain,packed,x86_64,avx2,8,ns/lane,0.139,0.139,0.139,ext4,p3_koala_bear_ext4,field_arith_ext4_latency_chain_p3_koala_bear_ext4_w8,packed_sub_chain_512x8_ns_lane
avx2,amd-ryzen-9950x-avx2,plonky3,koala_bear,4,,sub,latency_chain,scalar,x86_64,avx2,8,ns/op,1.046,1.046,1.046,ext4,p3_koala_bear_ext4,field_arith_ext4_latency_chain_p3_koala_bear_ext4_w8,scalar_sub_chain_512_ns_per_op
avx2,amd-ryzen-9950x-avx2,plonky3,koala_bear,4,,sub,throughput_stream,packed,x86_64,avx2,8,ns/lane,0.162,0.162,0.162,ext4,p3_koala_bear_ext4,field_arith_ext4_throughput_stream_p3_koala_bear_ext4_w8,packed_sub_stream_8x8x128_ns_lane
avx2,amd-ryzen-9950x-avx2,plonky3,koala_bear,4,,sub,throughput_stream,scalar,x86_64,avx2,8,ns/op,0.352,0.352,0.352,ext4,p3_koala_bear_ext4,field_arith_ext4_throughput_stream_p3_koala_bear_ext4_w8,scalar_sub_stream_8x128_ns_per_op
avx2,amd-ryzen-9950x-avx2,plonky3,koala_bear,5,,add,latency_chain,packed,x86_64,avx2,8,ns/lane,0.147,0.147,0.148,ext5,p3_koala_bear_ext5,field_arith_ext5_latency_chain_p3_koala_bear_ext5_w8,packed_add_chain_512x8_ns_lane
avx2,amd-ryzen-9950x-avx2,plonky3,koala_bear,5,,add,latency_chain,scalar,x86_64,avx2,8,ns/op,1.046,1.046,1.046,ext5,p3_koala_bear_ext5,field_arith_ext5_latency_chain_p3_koala_bear_ext5_w8,scalar_add_chain_512_ns_per_op
avx2,amd-ryzen-9950x-avx2,plonky3,koala_bear,5,,add,throughput_stream,packed,x86_64,avx2,8,ns/lane,0.166,0.166,0.166,ext5,p3_koala_bear_ext5,field_arith_ext5_throughput_stream_p3_koala_bear_ext5_w8,packed_add_stream_8x8x128_ns_lane
avx2,amd-ryzen-9950x-avx2,plonky3,koala_bear,5,,add,throughput_stream,scalar,x86_64,avx2,8,ns/op,0.427,0.427,0.427,ext5,p3_koala_bear_ext5,field_arith_ext5_throughput_stream_p3_koala_bear_ext5_w8,scalar_add_stream_8x128_ns_per_op
avx2,amd-ryzen-9950x-avx2,plonky3,koala_bear,5,,add_neg,latency_chain,packed,x86_64,avx2,8,ns/lane,0.280,0.280,0.280,ext5,p3_koala_bear_ext5,field_arith_ext5_latency_chain_p3_koala_bear_ext5_w8,packed_add_neg_chain_512x8_ns_lane
avx2,amd-ryzen-9950x-avx2,plonky3,koala_bear,5,,add_neg,latency_chain,scalar,x86_64,avx2,8,ns/op,2.092,2.092,2.092,ext5,p3_koala_bear_ext5,field_arith_ext5_latency_chain_p3_koala_bear_ext5_w8,scalar_add_neg_chain_512_ns_per_op
avx2,amd-ryzen-9950x-avx2,plonky3,koala_bear,5,,double,latency_chain,packed,x86_64,avx2,8,ns/lane,0.147,0.147,0.147,ext5,p3_koala_bear_ext5,field_arith_ext5_latency_chain_p3_koala_bear_ext5_w8,packed_double_chain_512x8_ns_lane
avx2,amd-ryzen-9950x-avx2,plonky3,koala_bear,5,,double,latency_chain,scalar,x86_64,avx2,8,ns/op,1.085,1.085,1.086,ext5,p3_koala_bear_ext5,field_arith_ext5_latency_chain_p3_koala_bear_ext5_w8,scalar_double_chain_512_ns_per_op
avx2,amd-ryzen-9950x-avx2,plonky3,koala_bear,5,,double_add,latency_chain,packed,x86_64,avx2,8,ns/lane,0.291,0.291,0.292,ext5,p3_koala_bear_ext5,field_arith_ext5_latency_chain_p3_koala_bear_ext5_w8,packed_double_add_chain_512x8_ns_lane
avx2,amd-ryzen-9950x-avx2,plonky3,koala_bear,5,,double_add,latency_chain,scalar,x86_64,avx2,8,ns/op,2.124,2.124,2.125,ext5,p3_koala_bear_ext5,field_arith_ext5_latency_chain_p3_koala_bear_ext5_w8,scalar_double_add_chain_512_ns_per_op
avx2,amd-ryzen-9950x-avx2,plonky3,koala_bear,5,,inverse,latency_chain,scalar,x86_64,avx2,8,ns/op,203.575,203.540,203.619,ext5,p3_koala_bear_ext5,field_arith_ext5_latency_chain_p3_koala_bear_ext5_w8,scalar_inverse_chain_128_ns_per_op
avx2,amd-ryzen-9950x-avx2,plonky3,koala_bear,5,,inverse,throughput_stream,scalar,x86_64,avx2,8,ns/op,197.777,197.748,197.799,ext5,p3_koala_bear_ext5,field_arith_ext5_throughput_stream_p3_koala_bear_ext5_w8,scalar_inverse_stream_8x32_ns_per_op
avx2,amd-ryzen-9950x-avx2,plonky3,koala_bear,5,,mul,latency_chain,packed,x86_64,avx2,8,ns/lane,2.115,2.114,2.115,ext5,p3_koala_bear_ext5,field_arith_ext5_latency_chain_p3_koala_bear_ext5_w8,packed_mul_chain_512x8_ns_lane
avx2,amd-ryzen-9950x-avx2,plonky3,koala_bear,5,,mul,latency_chain,scalar,x86_64,avx2,8,ns/op,11.501,11.499,11.502,ext5,p3_koala_bear_ext5,field_arith_ext5_latency_chain_p3_koala_bear_ext5_w8,scalar_mul_chain_512_ns_per_op
avx2,amd-ryzen-9950x-avx2,plonky3,koala_bear,5,,mul,throughput_stream,packed,x86_64,avx2,8,ns/lane,1.824,1.824,1.824,ext5,p3_koala_bear_ext5,field_arith_ext5_throughput_stream_p3_koala_bear_ext5_w8,packed_mul_stream_8x8x128_ns_lane
avx2,amd-ryzen-9950x-avx2,plonky3,koala_bear,5,,mul,throughput_stream,scalar,x86_64,avx2,8,ns/op,4.895,4.894,4.895,ext5,p3_koala_bear_ext5,field_arith_ext5_throughput_stream_p3_koala_bear_ext5_w8,scalar_mul_stream_8x128_ns_per_op
avx2,amd-ryzen-9950x-avx2,plonky3,koala_bear,5,,mul_add,latency_chain,packed,x86_64,avx2,8,ns/lane,2.270,2.270,2.271,ext5,p3_koala_bear_ext5,field_arith_ext5_latency_chain_p3_koala_bear_ext5_w8,packed_mul_add_chain_512x8_ns_lane
avx2,amd-ryzen-9950x-avx2,plonky3,koala_bear,5,,mul_add,latency_chain,scalar,x86_64,avx2,8,ns/op,11.610,11.609,11.612,ext5,p3_koala_bear_ext5,field_arith_ext5_latency_chain_p3_koala_bear_ext5_w8,scalar_mul_add_chain_512_ns_per_op
avx2,amd-ryzen-9950x-avx2,plonky3,koala_bear,5,,mul_self,latency_chain,packed,x86_64,avx2,8,ns/lane,1.912,1.912,1.913,ext5,p3_koala_bear_ext5,field_arith_ext5_latency_chain_p3_koala_bear_ext5_w8,packed_mul_self_chain_512x8_ns_lane
avx2,amd-ryzen-9950x-avx2,plonky3,koala_bear,5,,mul_self,latency_chain,scalar,x86_64,avx2,8,ns/op,13.080,13.079,13.080,ext5,p3_koala_bear_ext5,field_arith_ext5_latency_chain_p3_koala_bear_ext5_w8,scalar_mul_self_chain_512_ns_per_op
avx2,amd-ryzen-9950x-avx2,plonky3,koala_bear,5,,neg,latency_chain,packed,x86_64,avx2,8,ns/lane,0.146,0.146,0.146,ext5,p3_koala_bear_ext5,field_arith_ext5_latency_chain_p3_koala_bear_ext5_w8,packed_neg_chain_512x8_ns_lane
avx2,amd-ryzen-9950x-avx2,plonky3,koala_bear,5,,neg,latency_chain,scalar,x86_64,avx2,8,ns/op,0.872,0.872,0.872,ext5,p3_koala_bear_ext5,field_arith_ext5_latency_chain_p3_koala_bear_ext5_w8,scalar_neg_chain_512_ns_per_op
avx2,amd-ryzen-9950x-avx2,plonky3,koala_bear,5,,square,latency_chain,packed,x86_64,avx2,8,ns/lane,1.651,1.651,1.651,ext5,p3_koala_bear_ext5,field_arith_ext5_latency_chain_p3_koala_bear_ext5_w8,packed_square_chain_512x8_ns_lane
avx2,amd-ryzen-9950x-avx2,plonky3,koala_bear,5,,square,latency_chain,scalar,x86_64,avx2,8,ns/op,5.884,5.884,5.884,ext5,p3_koala_bear_ext5,field_arith_ext5_latency_chain_p3_koala_bear_ext5_w8,scalar_square_chain_512_ns_per_op
avx2,amd-ryzen-9950x-avx2,plonky3,koala_bear,5,,square,throughput_stream,packed,x86_64,avx2,8,ns/lane,1.331,1.331,1.331,ext5,p3_koala_bear_ext5,field_arith_ext5_throughput_stream_p3_koala_bear_ext5_w8,packed_square_stream_8x8x128_ns_lane
avx2,amd-ryzen-9950x-avx2,plonky3,koala_bear,5,,square,throughput_stream,scalar,x86_64,avx2,8,ns/op,3.346,3.346,3.347,ext5,p3_koala_bear_ext5,field_arith_ext5_throughput_stream_p3_koala_bear_ext5_w8,scalar_square_stream_8x128_ns_per_op
avx2,amd-ryzen-9950x-avx2,plonky3,koala_bear,5,,sub,latency_chain,packed,x86_64,avx2,8,ns/lane,0.147,0.147,0.147,ext5,p3_koala_bear_ext5,field_arith_ext5_latency_chain_p3_koala_bear_ext5_w8,packed_sub_chain_512x8_ns_lane
avx2,amd-ryzen-9950x-avx2,plonky3,koala_bear,5,,sub,latency_chain,scalar,x86_64,avx2,8,ns/op,1.395,1.395,1.395,ext5,p3_koala_bear_ext5,field_arith_ext5_latency_chain_p3_koala_bear_ext5_w8,scalar_sub_chain_512_ns_per_op
avx2,amd-ryzen-9950x-avx2,plonky3,koala_bear,5,,sub,throughput_stream,packed,x86_64,avx2,8,ns/lane,0.142,0.142,0.142,ext5,p3_koala_bear_ext5,field_arith_ext5_throughput_stream_p3_koala_bear_ext5_w8,packed_sub_stream_8x8x128_ns_lane
avx2,amd-ryzen-9950x-avx2,plonky3,koala_bear,5,,sub,throughput_stream,scalar,x86_64,avx2,8,ns/op,0.457,0.457,0.457,ext5,p3_koala_bear_ext5,field_arith_ext5_throughput_stream_p3_koala_bear_ext5_w8,scalar_sub_stream_8x128_ns_per_op
avx2,amd-ryzen-9950x-avx2,plonky3,mersenne31,,,add,latency_chain,packed,x86_64,avx2,8,ns/lane,0.185,0.185,0.185,base,p3_mersenne31,field_arith_base_latency_chain_p3_mersenne31_w8,packed_add_chain_2048x8_ns_lane
avx2,amd-ryzen-9950x-avx2,plonky3,mersenne31,,,add,latency_chain,scalar,x86_64,avx2,8,ns/op,0.523,0.523,0.523,base,p3_mersenne31,field_arith_base_latency_chain_p3_mersenne31_w8,scalar_add_chain_2048_ns_per_op
avx2,amd-ryzen-9950x-avx2,plonky3,mersenne31,,,add,throughput_stream,packed,x86_64,avx2,8,ns/lane,0.045,0.045,0.045,base,p3_mersenne31,field_arith_base_throughput_stream_p3_mersenne31_w8,packed_add_stream_8x8x256_ns_lane
avx2,amd-ryzen-9950x-avx2,plonky3,mersenne31,,,add,throughput_stream,scalar,x86_64,avx2,8,ns/op,0.281,0.281,0.281,base,p3_mersenne31,field_arith_base_throughput_stream_p3_mersenne31_w8,scalar_add_stream_8x256_ns_per_op
avx2,amd-ryzen-9950x-avx2,plonky3,mersenne31,,,add_neg,latency_chain,packed,x86_64,avx2,8,ns/lane,0.316,0.316,0.316,base,p3_mersenne31,field_arith_base_latency_chain_p3_mersenne31_w8,packed_add_neg_chain_2048x8_ns_lane
avx2,amd-ryzen-9950x-avx2,plonky3,mersenne31,,,add_neg,latency_chain,scalar,x86_64,avx2,8,ns/op,0.698,0.698,0.698,base,p3_mersenne31,field_arith_base_latency_chain_p3_mersenne31_w8,scalar_add_neg_chain_2048_ns_per_op
avx2,amd-ryzen-9950x-avx2,plonky3,mersenne31,,,double,latency_chain,packed,x86_64,avx2,8,ns/lane,0.316,0.316,0.316,base,p3_mersenne31,field_arith_base_latency_chain_p3_mersenne31_w8,packed_double_chain_2048x8_ns_lane
avx2,amd-ryzen-9950x-avx2,plonky3,mersenne31,,,double,latency_chain,scalar,x86_64,avx2,8,ns/op,0.523,0.523,0.523,base,p3_mersenne31,field_arith_base_latency_chain_p3_mersenne31_w8,scalar_double_chain_2048_ns_per_op
avx2,amd-ryzen-9950x-avx2,plonky3,mersenne31,,,double_add,latency_chain,packed,x86_64,avx2,8,ns/lane,0.316,0.316,0.316,base,p3_mersenne31,field_arith_base_latency_chain_p3_mersenne31_w8,packed_double_add_chain_2048x8_ns_lane
avx2,amd-ryzen-9950x-avx2,plonky3,mersenne31,,,double_add,latency_chain,scalar,x86_64,avx2,8,ns/op,1.047,1.047,1.047,base,p3_mersenne31,field_arith_base_latency_chain_p3_mersenne31_w8,scalar_double_add_chain_2048_ns_per_op
avx2,amd-ryzen-9950x-avx2,plonky3,mersenne31,,,inverse,latency_chain,packed,x86_64,avx2,8,ns/lane,141.748,141.720,141.762,base,p3_mersenne31,field_arith_base_latency_chain_p3_mersenne31_w8,packed_inverse_chain_128x8_ns_lane
avx2,amd-ryzen-9950x-avx2,plonky3,mersenne31,,,inverse,latency_chain,scalar,x86_64,avx2,8,ns/op,142.392,142.373,142.440,base,p3_mersenne31,field_arith_base_latency_chain_p3_mersenne31_w8,scalar_inverse_chain_128_ns_per_op
avx2,amd-ryzen-9950x-avx2,plonky3,mersenne31,,,inverse,throughput_stream,packed,x86_64,avx2,8,ns/lane,142.631,142.583,142.692,base,p3_mersenne31,field_arith_base_throughput_stream_p3_mersenne31_w8,packed_inverse_stream_8x8x32_ns_lane
avx2,amd-ryzen-9950x-avx2,plonky3,mersenne31,,,inverse,throughput_stream,scalar,x86_64,avx2,8,ns/op,142.589,142.558,142.637,base,p3_mersenne31,field_arith_base_throughput_stream_p3_mersenne31_w8,scalar_inverse_stream_8x32_ns_per_op
avx2,amd-ryzen-9950x-avx2,plonky3,mersenne31,,,mul,latency_chain,packed,x86_64,avx2,8,ns/lane,0.589,0.588,0.589,base,p3_mersenne31,field_arith_base_latency_chain_p3_mersenne31_w8,packed_mul_chain_2048x8_ns_lane
avx2,amd-ryzen-9950x-avx2,plonky3,mersenne31,,,mul,latency_chain,scalar,x86_64,avx2,8,ns/op,1.221,1.221,1.221,base,p3_mersenne31,field_arith_base_latency_chain_p3_mersenne31_w8,scalar_mul_chain_2048_ns_per_op
avx2,amd-ryzen-9950x-avx2,plonky3,mersenne31,,,mul,throughput_stream,packed,x86_64,avx2,8,ns/lane,0.085,0.085,0.085,base,p3_mersenne31,field_arith_base_throughput_stream_p3_mersenne31_w8,packed_mul_stream_8x8x256_ns_lane
avx2,amd-ryzen-9950x-avx2,plonky3,mersenne31,,,mul,throughput_stream,scalar,x86_64,avx2,8,ns/op,0.461,0.461,0.461,base,p3_mersenne31,field_arith_base_throughput_stream_p3_mersenne31_w8,scalar_mul_stream_8x256_ns_per_op
avx2,amd-ryzen-9950x-avx2,plonky3,mersenne31,,,mul_add,latency_chain,packed,x86_64,avx2,8,ns/lane,0.719,0.719,0.719,base,p3_mersenne31,field_arith_base_latency_chain_p3_mersenne31_w8,packed_mul_add_chain_2048x8_ns_lane
avx2,amd-ryzen-9950x-avx2,plonky3,mersenne31,,,mul_add,latency_chain,scalar,x86_64,avx2,8,ns/op,1.744,1.744,1.744,base,p3_mersenne31,field_arith_base_latency_chain_p3_mersenne31_w8,scalar_mul_add_chain_2048_ns_per_op
avx2,amd-ryzen-9950x-avx2,plonky3,mersenne31,,,mul_self,latency_chain,packed,x86_64,avx2,8,ns/lane,0.745,0.745,0.745,base,p3_mersenne31,field_arith_base_latency_chain_p3_mersenne31_w8,packed_mul_self_chain_2048x8_ns_lane
avx2,amd-ryzen-9950x-avx2,plonky3,mersenne31,,,mul_self,latency_chain,scalar,x86_64,avx2,8,ns/op,1.221,1.221,1.221,base,p3_mersenne31,field_arith_base_latency_chain_p3_mersenne31_w8,scalar_mul_self_chain_2048_ns_per_op
avx2,amd-ryzen-9950x-avx2,plonky3,mersenne31,,,neg,latency_chain,packed,x86_64,avx2,8,ns/lane,0.131,0.131,0.131,base,p3_mersenne31,field_arith_base_latency_chain_p3_mersenne31_w8,packed_neg_chain_2048x8_ns_lane
avx2,amd-ryzen-9950x-avx2,plonky3,mersenne31,,,neg,latency_chain,scalar,x86_64,avx2,8,ns/op,0.024,0.024,0.024,base,p3_mersenne31,field_arith_base_latency_chain_p3_mersenne31_w8,scalar_neg_chain_2048_ns_per_op
avx2,amd-ryzen-9950x-avx2,plonky3,mersenne31,,,square,latency_chain,packed,x86_64,avx2,8,ns/lane,0.745,0.745,0.745,base,p3_mersenne31,field_arith_base_latency_chain_p3_mersenne31_w8,packed_square_chain_2048x8_ns_lane
avx2,amd-ryzen-9950x-avx2,plonky3,mersenne31,,,square,latency_chain,scalar,x86_64,avx2,8,ns/op,1.221,1.221,1.221,base,p3_mersenne31,field_arith_base_latency_chain_p3_mersenne31_w8,scalar_square_chain_2048_ns_per_op
avx2,amd-ryzen-9950x-avx2,plonky3,mersenne31,,,square,throughput_stream,packed,x86_64,avx2,8,ns/lane,0.087,0.087,0.087,base,p3_mersenne31,field_arith_base_throughput_stream_p3_mersenne31_w8,packed_square_stream_8x8x256_ns_lane
avx2,amd-ryzen-9950x-avx2,plonky3,mersenne31,,,square,throughput_stream,scalar,x86_64,avx2,8,ns/op,0.468,0.468,0.468,base,p3_mersenne31,field_arith_base_throughput_stream_p3_mersenne31_w8,scalar_square_stream_8x256_ns_per_op
avx2,amd-ryzen-9950x-avx2,plonky3,mersenne31,,,sub,latency_chain,packed,x86_64,avx2,8,ns/lane,0.185,0.185,0.185,base,p3_mersenne31,field_arith_base_latency_chain_p3_mersenne31_w8,packed_sub_chain_2048x8_ns_lane
avx2,amd-ryzen-9950x-avx2,plonky3,mersenne31,,,sub,latency_chain,scalar,x86_64,avx2,8,ns/op,0.523,0.523,0.523,base,p3_mersenne31,field_arith_base_latency_chain_p3_mersenne31_w8,scalar_sub_chain_2048_ns_per_op
avx2,amd-ryzen-9950x-avx2,plonky3,mersenne31,,,sub,throughput_stream,packed,x86_64,avx2,8,ns/lane,0.045,0.045,0.045,base,p3_mersenne31,field_arith_base_throughput_stream_p3_mersenne31_w8,packed_sub_stream_8x8x256_ns_lane
avx2,amd-ryzen-9950x-avx2,plonky3,mersenne31,,,sub,throughput_stream,scalar,x86_64,avx2,8,ns/op,0.308,0.308,0.308,base,p3_mersenne31,field_arith_base_throughput_stream_p3_mersenne31_w8,scalar_sub_stream_8x256_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,mersenne31,,,add,latency_chain,packed,x86_64,avx512,16,ns/lane,0.084,0.084,0.084,base,mersenne31,field_arith_base_latency_chain_mersenne31_w16,packed_add_chain_2048x16_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,mersenne31,,,add,latency_chain,scalar,x86_64,avx512,16,ns/op,0.523,0.523,0.523,base,mersenne31,field_arith_base_latency_chain_mersenne31_w16,scalar_add_chain_2048_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,mersenne31,,,add,throughput_stream,packed,x86_64,avx512,16,ns/lane,0.048,0.048,0.048,base,mersenne31,field_arith_base_throughput_stream_mersenne31_w16,packed_add_stream_8x16x256_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,mersenne31,,,add,throughput_stream,scalar,x86_64,avx512,16,ns/op,0.281,0.280,0.282,base,mersenne31,field_arith_base_throughput_stream_mersenne31_w16,scalar_add_stream_8x256_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,mersenne31,,,add_neg,latency_chain,packed,x86_64,avx512,16,ns/lane,0.150,0.150,0.150,base,mersenne31,field_arith_base_latency_chain_mersenne31_w16,packed_add_neg_chain_2048x16_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,mersenne31,,,add_neg,latency_chain,scalar,x86_64,avx512,16,ns/op,1.046,1.046,1.046,base,mersenne31,field_arith_base_latency_chain_mersenne31_w16,scalar_add_neg_chain_2048_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,mersenne31,,,double,latency_chain,packed,x86_64,avx512,16,ns/lane,0.134,0.134,0.134,base,mersenne31,field_arith_base_latency_chain_mersenne31_w16,packed_double_chain_2048x16_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,mersenne31,,,double,latency_chain,scalar,x86_64,avx512,16,ns/op,0.697,0.697,0.697,base,mersenne31,field_arith_base_latency_chain_mersenne31_w16,scalar_double_chain_2048_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,mersenne31,,,double_add,latency_chain,packed,x86_64,avx512,16,ns/lane,0.150,0.150,0.150,base,mersenne31,field_arith_base_latency_chain_mersenne31_w16,packed_double_add_chain_2048x16_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,mersenne31,,,double_add,latency_chain,scalar,x86_64,avx512,16,ns/op,1.394,1.394,1.395,base,mersenne31,field_arith_base_latency_chain_mersenne31_w16,scalar_double_add_chain_2048_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,mersenne31,,,inverse,latency_chain,packed,x86_64,avx512,16,ns/lane,54.377,54.367,54.382,base,mersenne31,field_arith_base_latency_chain_mersenne31_w16,packed_inverse_chain_128x16_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,mersenne31,,,inverse,latency_chain,scalar,x86_64,avx512,16,ns/op,56.299,56.297,56.301,base,mersenne31,field_arith_base_latency_chain_mersenne31_w16,scalar_inverse_chain_128_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,mersenne31,,,inverse,throughput_stream,packed,x86_64,avx512,16,ns/lane,54.384,54.381,54.387,base,mersenne31,field_arith_base_throughput_stream_mersenne31_w16,packed_inverse_stream_8x16x32_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,mersenne31,,,inverse,throughput_stream,scalar,x86_64,avx512,16,ns/op,53.742,53.742,53.744,base,mersenne31,field_arith_base_throughput_stream_mersenne31_w16,scalar_inverse_stream_8x32_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,mersenne31,,,mul,latency_chain,packed,x86_64,avx512,16,ns/lane,0.240,0.240,0.240,base,mersenne31,field_arith_base_latency_chain_mersenne31_w16,packed_mul_chain_2048x16_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,mersenne31,,,mul,latency_chain,scalar,x86_64,avx512,16,ns/op,1.744,1.744,1.745,base,mersenne31,field_arith_base_latency_chain_mersenne31_w16,scalar_mul_chain_2048_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,mersenne31,,,mul,throughput_stream,packed,x86_64,avx512,16,ns/lane,0.066,0.066,0.066,base,mersenne31,field_arith_base_throughput_stream_mersenne31_w16,packed_mul_stream_8x16x256_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,mersenne31,,,mul,throughput_stream,scalar,x86_64,avx512,16,ns/op,0.585,0.584,0.585,base,mersenne31,field_arith_base_throughput_stream_mersenne31_w16,scalar_mul_stream_8x256_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,mersenne31,,,mul_add,latency_chain,packed,x86_64,avx512,16,ns/lane,0.305,0.305,0.305,base,mersenne31,field_arith_base_latency_chain_mersenne31_w16,packed_mul_add_chain_2048x16_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,mersenne31,,,mul_add,latency_chain,scalar,x86_64,avx512,16,ns/op,2.442,2.442,2.442,base,mersenne31,field_arith_base_latency_chain_mersenne31_w16,scalar_mul_add_chain_2048_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,mersenne31,,,mul_self,latency_chain,packed,x86_64,avx512,16,ns/lane,0.344,0.344,0.344,base,mersenne31,field_arith_base_latency_chain_mersenne31_w16,packed_mul_self_chain_2048x16_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,mersenne31,,,mul_self,latency_chain,scalar,x86_64,avx512,16,ns/op,1.745,1.745,1.745,base,mersenne31,field_arith_base_latency_chain_mersenne31_w16,scalar_mul_self_chain_2048_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,mersenne31,,,mul_self,throughput_stream,packed,x86_64,avx512,16,ns/lane,0.069,0.069,0.069,base,mersenne31,field_arith_base_throughput_stream_mersenne31_w16,packed_mul_self_stream_8x16x256_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,mersenne31,,,neg,latency_chain,packed,x86_64,avx512,16,ns/lane,0.065,0.065,0.065,base,mersenne31,field_arith_base_latency_chain_mersenne31_w16,packed_neg_chain_2048x16_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,mersenne31,,,neg,latency_chain,scalar,x86_64,avx512,16,ns/op,0.523,0.523,0.523,base,mersenne31,field_arith_base_latency_chain_mersenne31_w16,scalar_neg_chain_2048_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,mersenne31,,,square,latency_chain,packed,x86_64,avx512,16,ns/lane,0.344,0.344,0.344,base,mersenne31,field_arith_base_latency_chain_mersenne31_w16,packed_square_chain_2048x16_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,mersenne31,,,square,latency_chain,scalar,x86_64,avx512,16,ns/op,1.745,1.745,1.745,base,mersenne31,field_arith_base_latency_chain_mersenne31_w16,scalar_square_chain_2048_ns_per_op
avx512,amd-ryzen-9950x-avx512,akita,mersenne31,,,square,throughput_stream,packed,x86_64,avx512,16,ns/lane,0.069,0.069,0.069,base,mersenne31,field_arith_base_throughput_stream_mersenne31_w16,packed_square_stream_8x16x256_ns_lane
avx512,amd-ryzen-9950x-avx512,akita,mersenne31,,,square,throughput_stream,scalar,x86_64,avx512,16,ns/op,0.652,0.652,0.652,base,mersenne31,field_arith_base_throughput_stream_mersenne31_w16,scalar_square_stream_8x256_ns_per_op
